date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,2.3191886092178627e-10,0.045042241846127956,0.1734533685954748,6.748228598421477e-11,1.8401724390819036e-10,2.3209900261166743e-10,0.21586188959154864,0.40430410604836936,1.7860089206341317e-10,0.16133839302436095,0
2023-08-09,1.276959491860417e-10,0.04388409671559954,0.17388511285936306,1.0532646345681548e-11,3.048808625823443e-11,1.1040613369907365e-10,0.21169811418134993,0.4312202624974665,2.3200223749181918e-11,0.13931241344389805,0
2023-08-10,1.7135068219736664e-10,0.04256074374208978,0.1797956800064354,6.580419908921469e-12,2.031150366323883e-11,1.6243351317523594e-10,0.21527512052191547,0.44145967233088856,1.4208320948917941e-11,0.1209087830237864,0
2023-08-11,2.559486525864831e-10,0.04190481637742465,0.18067062629956387,6.387332121996421e-12,1.8936766997849575e-11,2.2489621857556503e-10,0.21549438562003334,0.4400262520542908,1.4098504940888644e-11,0.12190391912841986,0
2023-08-14,1.854716050216576e-10,0.04034141126798959,0.18334529006349926,7.432466110296776e-12,2.278090962461321e-11,1.678873026718152e-10,0.21634940309243203,0.44473842469273595,1.5765125814844346e-11,0.11522547048400576,0
2023-08-15,4.52183017609226e-11,0.03752640667011464,0.19648202992688557,1.4800862193790934e-11,4.0185338755915755e-11,4.58446738887646e-11,0.21717169581241333,0.46152392751256,3.121176701722914e-11,0.08729593990076555,0
2023-08-16,9.827462398401133e-11,0.03712609590240947,0.1861406633514662,6.439901348722032e-12,1.8381986625614926e-11,9.069133910854103e-11,0.21336272638455905,0.5125401487496203,1.3435871171116896e-11,0.05083036538472128,0
2023-08-17,8.32228643224972e-11,0.037238978712812607,0.17968794234439592,7.828423466680982e-11,2.1684283135603468e-10,7.894691951435296e-11,0.2064655914277607,0.5088993221709088,1.6710972004002797e-10,0.06770816471971539,0
2023-08-18,3.851694952314162e-11,0.04570231415009339,0.17688444795129868,1.0459718380585463e-10,2.8851536029391796e-10,3.4753144109553935e-11,0.20932480529580008,0.48251755464996987,2.1470008371536624e-10,0.08557087727175529,0
2023-08-21,1.5443618758126443e-11,0.05065108897534062,0.1735783596537069,4.870499264847485e-11,1.079155091086765e-10,1.3444167458207762e-11,0.20604504858642184,0.4954875230930924,9.347374918259405e-11,0.07423797941245625,0
2023-08-22,1.453014867248835e-10,0.04792966225120205,0.16674277577534985,1.0275291400338541e-10,2.648174192778076e-10,1.0330645767208564e-10,0.20627121078137736,0.49653170636365757,2.1200959118585363e-10,0.08252464400022534,0
2023-08-23,1.8154350555128287e-10,0.05722998675537605,0.17101683888368985,3.5064470618447874e-11,9.466943110811656e-11,1.3978147126648325e-10,0.21116259138843546,0.48631590292192756,8.064773508570403e-11,0.0742746795188644,0
2023-08-24,3.5090775352627657e-10,0.050259532631228426,0.1682100303168133,7.271859236657532e-11,1.8160827395021e-10,3.091236696218188e-10,0.21190722472814585,0.5065638942840317,1.7435151271902573e-10,0.06305931695107105,0
2023-08-25,2.7278030502142225e-10,0.04844379153241722,0.17035174231945538,2.1347063108560438e-11,5.0141865752181476e-11,2.2942094652923717e-10,0.20458089999421653,0.5011379740154803,4.1350440082563824e-11,0.07548559152338999,0
2023-08-28,1.1353656232463203e-10,0.06250788680571157,0.18739422698055774,2.410068928293993e-12,9.926917819471432e-12,8.871619467718871e-11,0.20614376731459175,0.46753701784977014,4.3825821841391774e-12,0.0764171008303964,0
2023-08-29,2.472672299977389e-10,0.06408946288611667,0.18309341680034807,2.673719899813486e-11,6.236600778675702e-11,2.0306255575905927e-10,0.19841998284589668,0.4921775211701635,4.30828854682264e-11,0.06221961571495914,0
2023-08-30,1.152633258894451e-10,0.06598243029007017,0.17579716481427746,2.092683811495153e-11,5.3550611189372644e-11,8.793253965030192e-11,0.20500211284678987,0.4646010211526096,3.679799773675566e-11,0.08861727058178163,0
2023-08-31,5.0583580436493884e-11,0.06995070032766784,0.17330248845367538,2.851051902447033e-12,8.582939803509677e-12,3.441058921477315e-11,0.21145023872883376,0.45252319020120496,5.141382417220965e-12,0.09277338218704873,0
2023-09-01,1.0563763289938569e-10,0.07484937913795157,0.17156288054928345,8.476292607742245e-11,2.496847953062769e-10,7.941565816570451e-11,0.21036526809007988,0.470725797755698,1.5460315559238858e-10,0.07249667379288298,0
2023-09-04,4.241606187320746e-11,0.07776816647990603,0.17074832836305404,2.4836913813534478e-11,7.760100684911474e-11,3.348552969158921e-11,0.20674962379632708,0.4612613863825548,4.644527882187971e-11,0.08347249475337323,0
2023-09-05,1.684659205164879e-11,0.07455737664620717,0.18566349060557216,4.854005289197425e-11,1.5045156191875625e-10,1.193907912436814e-11,0.20789089173868802,0.4344105479116183,8.920344794345861e-11,0.0974776927809336,0
2023-09-06,2.4970883827139204e-10,0.07730296217604682,0.18193027033531436,2.4216034404972175e-12,7.587563238311843e-12,1.6385534706897032e-10,0.20932414940509694,0.4086584748008946,4.647215115896565e-12,0.12278414285442685,0
