date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,2.2549812415585304e-09,1.6814615943997602e-09,0.026981199495915244,0.049709276573960105,0.0298634261061047,0.026255622303898454,0.061449431521818386,0.41923960922183406,0.11292405651986726,0.27357737432015883,0
2023-08-09,2.211024540490491e-09,1.6359009441994996e-09,0.027145212744648865,0.04980134754638218,0.029961062326121238,0.026233090278068017,0.06134444214799155,0.4191182952656115,0.11221813584049603,0.2741784100037552,0
2023-08-10,2.1905639837920076e-09,1.6229338799487998e-09,0.027154406581620907,0.049811107637965236,0.030168972140289154,0.026106432006940863,0.06140061090303814,0.4195444539630469,0.11176114648516836,0.27405286646843274,0
2023-08-11,2.2224658326265304e-09,1.64467676661445e-09,0.027164979679986583,0.04991232386537338,0.03007988107563668,0.02601920434288878,0.06137414350631177,0.41963310063553194,0.11169712071869557,0.27411924230843265,0
2023-08-14,2.217397672192188e-09,1.6531669017980409e-09,0.027216572201198087,0.049626788063937916,0.03041092884517507,0.026079621371430446,0.061521717373739834,0.41944429683956896,0.1116145494497777,0.27408552198460745,0
2023-08-15,2.32748562445734e-09,1.7307546997937393e-09,0.027370012611959524,0.05020830859116372,0.030822035286823785,0.02529424386164946,0.061321257256567355,0.41922979842011526,0.11243639668769231,0.2733179432257882,0
2023-08-16,2.1803658420775395e-09,1.6146302217762392e-09,0.02722029972375564,0.050062522769510114,0.031119440351552792,0.025247372859926405,0.061266696576906816,0.41998428921754,0.11256964288103238,0.2725297318247797,0
2023-08-17,2.0270798064562265e-09,1.502572752660779e-09,0.027225048730029528,0.04996824236608088,0.031448118266162506,0.025462579107540486,0.06112608604561782,0.4198428228099202,0.11288624206402545,0.2720408570809707,0
2023-08-18,1.9461623113034373e-09,1.439231174525101e-09,0.02717173297484813,0.05011192842096753,0.03135549626540618,0.02535678351194394,0.06129350483529097,0.4193456908315135,0.11258280192544999,0.27278205784918624,0
2023-08-21,2.2844223183580654e-09,1.7258161189147883e-09,0.02738531290913733,0.0499142067786769,0.03142092083368748,0.025559221796545312,0.061134061580550854,0.4190450628921159,0.11356025610793993,0.27198095309110787,0
2023-08-22,2.366980072328433e-09,1.7850128928045485e-09,0.027343612773558686,0.049881384699299,0.03158873278184212,0.02576270384219841,0.061117437397547936,0.41883893895776475,0.11298225141774611,0.27248493397805007,0
2023-08-23,1.6178155621602541e-09,1.2404736306189422e-09,0.027543461326448693,0.04661116985323234,0.03267280122338545,0.025955567742386297,0.06127398748858986,0.42014881952349603,0.11363084328838857,0.27216334669578357,0
2023-08-24,1.6741139496970574e-09,1.2516028449265381e-09,0.027645629428257153,0.04793035393444386,0.03221600390561219,0.025599285992424264,0.06125826999668205,0.4194143485551583,0.11334534777610361,0.27259075748560174,0
2023-08-25,1.7136631108805477e-09,1.2913137256408333e-09,0.027540306553448916,0.047309086354507944,0.032199039617958766,0.025066514475270227,0.06114079510635528,0.41949753416362,0.11459839377987689,0.27264832694398516,0
2023-08-28,1.9161466129480947e-09,1.5076988492830128e-09,0.027043066058156748,0.046451263096694166,0.03116942301324259,0.02505477668218247,0.06084585233455007,0.4204698831101354,0.11919311574252765,0.26977261653866536,0
2023-08-29,1.8896541388872363e-09,1.48756283443842e-09,0.02707185057281949,0.046510041445074944,0.031460406087850126,0.02515847404959759,0.06090395453350486,0.41983642706813507,0.11893374249009518,0.27012510037570575,0
2023-08-30,1.938768167919041e-09,1.5345014189053614e-09,0.027148344725960852,0.046530393797157725,0.03158375036205119,0.02504030987673494,0.060849271115400214,0.420051097628311,0.11903691173478659,0.2697599172863279,0
2023-08-31,1.843841518451532e-09,1.375115202886289e-09,0.027163512406250628,0.04615453911748339,0.03281398156594101,0.023972827545700157,0.06104960953151839,0.41925538949830343,0.12018935807503928,0.26940077904080706,0
2023-09-01,1.8081777572615652e-09,1.378850981979997e-09,0.027225100124532175,0.045964681253930315,0.03256689207250708,0.02414793455893408,0.061207227421747085,0.4200176347421011,0.11985045483738736,0.2690200718018321,0
2023-09-04,1.824518542643588e-09,1.3896131757393364e-09,0.027243912162599342,0.0460069159970732,0.032526256898337234,0.024113738003038867,0.061232177175718466,0.4200703237810967,0.11981046802363474,0.2689962047443696,0
2023-09-05,1.8135162893144763e-09,1.347605970058179e-09,0.027251550449805623,0.04590608525955006,0.032891838400861025,0.024114618297399318,0.06100262376356382,0.41992566888136096,0.11981579591753082,0.2690918158688062,0
2023-09-06,1.8180279376022994e-09,1.397851720160875e-09,0.0275478607556481,0.04576113908981301,0.03338077053328762,0.02360902595138325,0.060950612362528585,0.42168182463828524,0.11976123473735723,0.26730752871581714,0
2023-09-07,1.8053527176955564e-09,1.3824334762502209e-09,0.027722268889346872,0.04551604863888995,0.033394536549779565,0.02359690222235171,0.06081765244215239,0.4217250923372179,0.12033635626720686,0.2668911394652686,0
2023-09-08,1.8369585541036527e-09,1.4124268658227966e-09,0.027782613065125576,0.045798798619260145,0.032931108401458166,0.023599353779611046,0.060821772687800084,0.4217569748396095,0.1203790581013903,0.26693031725635963,0
2023-09-11,1.811640577922006e-09,1.3904163364159164e-09,0.027550577725520095,0.04558565296882515,0.03331389069502453,0.023619909318083675,0.06079601512893947,0.42206644725985615,0.12006613011314649,0.26700137358854764,0
2023-09-12,1.7684678196431284e-09,1.3630146784236136e-09,0.027593119191643162,0.04550469454566395,0.03338862491500092,0.023696862167593754,0.06079822794470927,0.421855016995749,0.1201681914620697,0.26699525964608783,0
2023-09-13,1.8056887898231655e-09,1.3398566364522191e-09,0.027819153385479727,0.04534005364695359,0.033903074959916506,0.02357953187660876,0.06071125082738526,0.4222955843751849,0.11931473515685698,0.2670366126260688,0
2023-09-14,1.7954357852852093e-09,1.3451438411443518e-09,0.027935586720391616,0.04526766339872121,0.033888987513539526,0.023499488387559636,0.06061782172821666,0.4219774609188957,0.11972187715622931,0.26709111103586664,0
2023-09-15,1.7999536292156684e-09,1.359394320332286e-09,0.027938167506727885,0.04529320911995966,0.03367016699017765,0.023531242622244992,0.0606119326610021,0.4220349251793214,0.11986821335051027,0.26705213941070827,0
2023-09-18,1.8003877370501307e-09,1.3619048195801423e-09,0.028251858286944903,0.04629400531924545,0.03297203381803119,0.023791850732862895,0.0608329147047347,0.421305970501921,0.12076809434063333,0.26578326913333405,0
2023-09-19,1.82227277436705e-09,1.3791047548673512e-09,0.027765869269961496,0.04725561512427628,0.03157000791460384,0.025435490624931337,0.06075333622302072,0.4205017838693856,0.12077822420816424,0.26593966956427917,0
2023-09-20,1.8322189394378608e-09,1.39328637014631e-09,0.02738994936833906,0.04754905228908951,0.031123346277667226,0.026181902315181554,0.06051141586859998,0.42084267705912326,0.12106717834668035,0.2653344752498137,0
2023-09-21,1.9198769876134907e-09,1.4772125703254073e-09,0.027115909816893227,0.04732154798196082,0.030727392997012288,0.027710061413139118,0.06030657776408216,0.42123167579627796,0.12109441667143608,0.26449241416210884,0
2023-09-22,1.8538824596198154e-09,1.4373336200903941e-09,0.027080190448529898,0.047269179226494984,0.03074065597425674,0.027762150759890115,0.06027049009428233,0.4211531378928823,0.12102489545104317,0.26469929686140437,0
2023-09-25,1.873102148306068e-09,1.4561646688319484e-09,0.027046651206185265,0.04742814468456605,0.030651581561078153,0.02780329882493707,0.060213642640662805,0.42101184867506874,0.12120119748962536,0.26464363158860976,0
2023-09-26,1.898362303607222e-09,1.4669660471540267e-09,0.02735713515956967,0.04712071550320226,0.031160274911216673,0.02761082930356216,0.059814288236937074,0.421211974136967,0.12114578892383067,0.2645789904593862,0
2023-09-27,1.8132845112630893e-09,1.4005292508355363e-09,0.027267342769487526,0.04655751914197794,0.03173542357155575,0.027511340831811216,0.060038256862699646,0.42023201129065035,0.12190707894509462,0.26475102337290923,0
2023-09-28,1.6157441823302805e-09,1.1939312713556313e-09,0.027519603797389398,0.04663158966125854,0.03270502269186621,0.026057139761493646,0.06026104505198558,0.42149369556432387,0.12039455672833156,0.26493734393367563,0
2023-10-09,1.7158411386962987e-09,1.2474661326270044e-09,0.027720368502669377,0.046707669441258266,0.03289845183229782,0.025328739890636012,0.060190918053309075,0.42045715380637977,0.12135063823662912,0.2653460572735131,0
2023-10-10,1.6969864503724408e-09,1.2351159075221422e-09,0.027751323573371137,0.04655401865776058,0.03313333318890121,0.025260528142370585,0.060102427711297424,0.4205270958786298,0.12126917339731591,0.2654020965182511,0
2023-10-11,1.9190951167796323e-09,1.476031417924099e-09,0.02757142168972761,0.04760759615823199,0.030525776485212184,0.02531870228693891,0.05834358700358737,0.42145613331021287,0.12965178788274834,0.2595249917882143,0
2023-10-12,1.9917358177869738e-09,1.5041676924178657e-09,0.027750696881045672,0.04743601048208858,0.03094779983405797,0.02467500664381837,0.0585046383332734,0.4213096987676512,0.1301428961906598,0.2592332493715016,0
2023-10-13,1.916556882115697e-09,1.438646206454539e-09,0.027511384645889918,0.0475023720168478,0.030835050840596897,0.025641892724451817,0.05846850708422262,0.4209074079979986,0.13011856068167946,0.2590148206531097,0
