date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,0.0716903500586996,0.05001190321055375,0.021499221356665387,0.05210475373119893,0.06162523682951566,0.04276135834327472,0.06309623450452996,0.27383810105652645,0.1317993701786885,0.231573470730347,0
2023-08-09,0.05148861934550833,0.035879898370895974,0.023840308001221448,0.07396976218845909,0.08752042384367516,0.04735101775780254,0.06983001002406922,0.26458403432960564,0.12181683633743451,0.22371908980132812,0
2023-08-10,0.05148116437728182,0.035884571051530055,0.02387321841996818,0.07402794205906982,0.08749546712900091,0.047366633427505946,0.06984516498655628,0.26476800070223777,0.12148684944797136,0.22377098839887785,0
2023-08-11,0.051482880114263795,0.035879194808362276,0.02386427318912597,0.0740402930641204,0.08747845121540658,0.04732855232857813,0.06982044070980019,0.26482302920025597,0.12150338519675852,0.22377950017332815,0
2023-08-14,0.05150013682067317,0.035894421531363796,0.023886477436281608,0.07384751720391255,0.08727327770403945,0.04735741843009885,0.06989877231874426,0.2649160620523747,0.12156149784192233,0.2238644186605893,0
2023-08-15,0.07175942226612744,0.04998936489087937,0.02154897590671363,0.052083784367289214,0.06156357597241099,0.04265464528824259,0.06303214637665987,0.27388178010199765,0.13217837385783332,0.2313079309718459,0
2023-08-16,0.07171923046441864,0.04999432234688105,0.021595552819680845,0.05205635411560411,0.06153820376043616,0.04277455399627919,0.06304566368720918,0.2743635310667806,0.13216699551264613,0.23074559223006408,0
2023-08-17,0.07172510239314588,0.050005863885433904,0.021595020302113067,0.0520814189633721,0.06154522241486007,0.04279113146066644,0.06304877263523817,0.2743440392122219,0.13224889461598793,0.2306145341169606,0
2023-08-18,0.05161233178899043,0.03600237732619784,0.02391562487526655,0.07398517102856747,0.08742154861376564,0.04738444332013762,0.06989407415486289,0.2649254868413311,0.12182674886513563,0.22303219318574483,0
2023-08-21,0.05151080197776762,0.035940656767161745,0.02396703744925265,0.07397545772947553,0.08743870534177564,0.04747804121017743,0.0698883985827418,0.2648439721904556,0.12205781917594287,0.2228991095752491,0
2023-08-22,0.05144876748940689,0.03588527059435354,0.02396893467674263,0.0740450349120264,0.08757798610679425,0.04764702362132596,0.06989185357738266,0.2648353721006997,0.1219076779354228,0.2227920789858452,0
2023-08-23,0.051549670123310146,0.03598770522777743,0.024015527761610016,0.07306337971616964,0.0874354321945563,0.04776202601319953,0.07002789939343343,0.26515701484683457,0.12217781038870329,0.2228235343344057,0
2023-08-24,0.051813540541570696,0.03605534724528037,0.024034399703502376,0.07319785698459493,0.08760223426092735,0.04773122282020037,0.0700547046918431,0.26474964914545707,0.12207140254371895,0.22268964206290479,0
2023-08-25,0.051535702969191896,0.03583121877048584,0.02400544586644821,0.0731276793030523,0.08745006533842464,0.04764207908247935,0.06993555965948779,0.26461189778086924,0.12329780619437967,0.22256254503518103,0
2023-08-28,0.051278510274895585,0.03557729165375121,0.023937001191509214,0.07299314543573855,0.08723555734054476,0.047523368940279816,0.06975754091018398,0.2648684196570769,0.12477215176896551,0.2220570128270544,0
2023-08-29,0.05129798771610562,0.03558666262631349,0.023940460117771088,0.07315130105524154,0.08712935081391163,0.047546013759311896,0.06977792781606906,0.26455492942211944,0.12478654414085659,0.22222882253229967,0
2023-08-30,0.051220774600639646,0.03557147688182341,0.02394921963077845,0.07320585576482695,0.08713763990073421,0.047577714035346524,0.06978737779529406,0.2646189821897654,0.12495412274803439,0.221976836452757,0
2023-08-31,0.05160998036013942,0.03566264282222438,0.023810645639694785,0.07283456831274064,0.08688121154958141,0.04729038113906699,0.0694454638107256,0.26472913145024024,0.12554739000885867,0.2221885849067279,0
2023-09-01,0.05164974917607484,0.03562389027049644,0.023807263412251353,0.07287841311894816,0.0867350851722905,0.047270254546376456,0.06948402938472316,0.2650912106485511,0.12550788081092878,0.22195222345935917,0
2023-09-04,0.05166255959215254,0.035637661956825974,0.02379465952562087,0.07286622887386195,0.0867282758610007,0.04726419211009197,0.06949089365706974,0.2650792693921095,0.12552857924525831,0.2219476797860084,0
2023-09-05,0.05163327665118467,0.035645090996430415,0.0238266435169752,0.072893193668871,0.08667381666915668,0.047286692457654746,0.06947093844983936,0.26510470002826136,0.12555642533998385,0.22190922222164278,0
2023-09-06,0.05146815566977098,0.03563461859855297,0.02386817610097398,0.07304541673490882,0.0868002529683518,0.047285865392382984,0.06954813965605042,0.2657534205092646,0.12547319462297032,0.2211227597467731,0
2023-09-07,0.04583687829993025,0.031711585268885116,0.02281171943237726,0.08108730713519142,0.07830122686822513,0.04510712253321517,0.06633561689847046,0.26319973345806563,0.14131200455072918,0.22429680555491038,0
2023-09-08,0.04580824843993625,0.031700262868267604,0.022802545335569104,0.0811318517059482,0.07813148480509413,0.045116036943998974,0.06636909005207796,0.2632188282267577,0.14134986201241778,0.22437178960993226,0
