date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,3.1318682430810414e-07,2.6642927119808325e-07,0.06243752943177601,0.05199680107080422,6.725726820357163e-07,3.973999808046451e-07,3.509484840581685e-06,0.5192730920446339,3.8437173958488615e-06,0.3662835746617911,0
2023-08-09,6.013170938288055e-08,5.0262864911250334e-08,0.06262250947158655,0.051862188035703895,1.278884215327876e-07,7.372900610395148e-08,8.735318846273926e-07,0.5193014048923614,6.471000355425857e-07,0.36621206495642605,0
2023-08-10,1.5684272828164006e-07,1.367436469824269e-07,0.06264566513487725,0.05179934586287995,3.4040130237052325e-07,2.0060031811753675e-07,1.5181179720100321e-06,0.5193781545333558,1.934278667659461e-06,0.36617254748425143,0
2023-08-11,4.701985841940403e-08,4.410821372585217e-08,0.06268619248395171,0.05176310079471497,9.582035813860094e-08,5.1705741832504036e-08,3.800741477762366e-07,0.5194146137081069,4.7531317325499716e-07,0.3661349989717334,0
2023-08-14,1.0877906307362335e-07,9.596290269131686e-08,0.06262244582329014,0.05186506161634563,2.268658954839252e-07,1.2744454873414917e-07,9.77833463590113e-07,0.5193437277242318,1.1327502654485053e-06,0.36616609519999327,0
2023-08-15,1.0596079790511591e-07,9.15373317246218e-08,0.06259011664292184,0.052326557978855666,2.2316407066873636e-07,1.3049809965844161e-07,1.2090553182104385e-06,0.5193846463023731,1.4061623215057303e-06,0.3656955126979096,0
2023-08-16,9.807690847902726e-08,5.337114917510333e-08,0.040777708073084826,0.028987603916730765,1.0347009591859965e-07,4.399116398765727e-08,0.02284783388742497,0.5101393190322921,0.09216610098432866,0.305081135196821,0
2023-08-17,1.8105907674473314e-08,1.282102285029137e-07,0.03604506797372774,0.03503054317038632,1.2739471325273375e-07,9.86491254222843e-08,0.04131507516087349,0.5024478467698775,4.4472026517869445e-07,0.3851606498448948,0
2023-08-18,7.1440228305734565e-09,9.784825756707414e-09,0.04748667971880135,0.03355825065530713,3.916107613212522e-09,7.700776340795762e-09,0.028500544058475148,0.5206161720819371,0.037766538854525,0.33207178608522187,0
2023-08-21,1.88862637891399e-08,1.6231309390162305e-08,0.0625133683361059,0.05246345779229108,4.062879091481906e-08,2.3348581077248523e-08,2.6908872985798337e-07,0.5193930026750306,2.6225155189500203e-07,0.36562954076134535,0
2023-08-22,1.1154848782695347e-07,1.0245535346599161e-07,0.0625176023118699,0.05236387716387409,2.39932380647396e-07,1.2738425626248937e-07,1.0237444840291748e-06,0.5193870995819296,1.3537631595765886e-06,0.3657284621142045,0
2023-08-23,4.444152580947358e-08,4.192712619693315e-08,0.0638542110726926,0.0479204575590162,9.265766492872024e-08,4.956541035769627e-08,4.985739697423402e-07,0.5205847215513899,6.02008915781156e-07,0.36763928064228846,0
