date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,0.0825701649154935,0.00645111520359704,0.0363062462150451,0.05552651923517514,0.042110120220615936,0.04155039721275231,0.12295151904079295,0.445038941718732,0.11006629656991625,0.0574286796678798,0
2023-08-09,0.08232250738689095,0.006782630495616163,0.03650590393957492,0.057460997624519075,0.040362544581945194,0.04145224014212805,0.12783310377352083,0.4378490920521618,0.11004718022144142,0.0593837997822016,0
2023-08-10,0.05867087687677456,9.446655860646812e-08,0.020911868633380327,0.06453341325320823,0.039525938681171546,0.060441979824001006,0.17367835009704533,0.4506014758542418,0.07203014428195233,0.05960585803166631,0
2023-08-11,0.059073275536655374,9.127431584150077e-08,0.020842670865219345,0.06468022414891011,0.03920109929799483,0.060038853197530634,0.17333141842895788,0.4517246398100925,0.07150484308209015,0.059602884358233243,0
2023-08-14,0.058282886880321995,9.489880174238e-08,0.02083282530562593,0.06411503102788697,0.03630078273500661,0.05975366905089103,0.17504404756217906,0.4532960501615951,0.07157502420596015,0.06079958817173138,0
2023-08-15,0.052134474900586106,2.944446529511808e-08,0.022379231222486022,0.06626742443313687,0.036897658430292087,0.059212552726702075,0.17316243212772864,0.4559905329845898,0.07468885467525456,0.05926680905475874,0
2023-08-16,0.05134368382811338,2.9943873277179656e-08,0.02211257296803688,0.07184431803883351,0.03216141990158797,0.05956399390343586,0.17308070637148795,0.4559644721096629,0.0748382693826123,0.059090533552355884,0
2023-08-17,0.06014209032717676,9.870647639784409e-08,0.02176539120377825,0.07018700910619194,0.03107288898558889,0.057743584827354075,0.1752441370478948,0.4538336454177108,0.0714950345925847,0.05851611978524337,0
2023-08-18,0.060399711229709524,1.0337250597159446e-07,0.021501910024321683,0.0704065870493459,0.03026157416935503,0.05717473138118134,0.1755351459460765,0.4545676815264072,0.07115490187231126,0.05899765342878559,0
2023-08-21,0.05964419291480744,3.194392494319075e-08,0.02152127771578881,0.07141403173731471,0.029644843796991366,0.05722335828897421,0.1791446398106087,0.4564005575565387,0.06566897282311991,0.0593380934119313,0
2023-08-22,0.060648933618639794,2.9935061506962916e-08,0.022946622327770276,0.07027038341048651,0.03013839615913072,0.057205676140212776,0.17791421867313217,0.45690006862805055,0.06379977801647717,0.06017589309103842,0
2023-08-23,0.060711947851385964,7.057421437294269e-08,0.022909451400983986,0.05977804531279975,0.03346169811690791,0.05629859560854379,0.17983511961844686,0.46242648604567904,0.06510312259380444,0.05947546287723395,0
2023-08-24,0.06176891552045695,2.963397652574934e-08,0.022963715666919553,0.06011745442723059,0.03347582887925466,0.05622680212817311,0.17921901152325467,0.4630557279582785,0.06379757042094539,0.05937494384151008,0
2023-08-25,0.06237050511431691,3.045458763533181e-08,0.022266439283786275,0.05889700212402892,0.0335422961587803,0.054985935827284296,0.17879619703976388,0.4656969869402846,0.06276281577595477,0.060681791281212344,0
2023-08-28,0.06338157488767772,0.0004429917470603413,0.022039404563281236,0.059760389859701696,0.03350083836874202,0.05629221396786691,0.17813415469531896,0.46306131322898325,0.06309939260373675,0.06028772607763131,0
2023-08-29,0.08431953901692528,0.012766237534500263,0.037511596060737444,0.05310730659392353,0.03527938711820599,0.03755553360967927,0.12606778154794798,0.44371409505075143,0.10633658885006349,0.06334193461726528,0
2023-08-30,0.0828450716997175,0.012901877140722107,0.03770690655547367,0.05350965831638686,0.03508219122271357,0.03744244555825692,0.12584315919061392,0.44530686435130584,0.10630207175290102,0.06305975421190858,0
